index,number_of_friends,number_of_tweets,content_of_tweets,url_ratio,friends_to_follower_ratio,age,following_rate
333805197,0,0,1,1,1,0,0
622357843,0,1,1,1,1,1,0
303932719,1,1,0,0,1,1,0
1174509800,0,0,1,1,1,1,0
616287702,0,0,1,1,1,1,1
89963109,0,0,1,1,1,1,0
319071294,0,1,1,1,1,0,0
147266930,0,0,1,0,0,1,0
616862788,0,0,1,1,1,1,0
620776121,0,1,1,1,1,1,0
84539426,0,0,1,1,0,1,0
616218557,0,0,1,1,1,0,0
1174742864,0,0,1,1,1,1,0
212928560,0,0,1,1,1,1,0
1175772264,0,0,1,1,1,0,1
1175629345,0,0,1,1,1,1,0
1127260830,0,0,1,1,1,0,0
1176382580,0,0,1,1,1,1,1
1174331750,0,1,1,1,1,1,0
616810995,0,0,1,1,1,0,0
1175868074,0,0,1,1,1,1,0
422318647,0,0,1,0,1,0,0
616210814,0,0,1,1,1,1,0
616206656,0,1,1,1,1,0,0
29940598,0,0,1,1,1,1,0
616561810,0,1,1,1,1,0,1
1129905792,0,0,1,1,1,1,0
128620164,0,0,1,1,0,1,0
616687643,0,0,1,1,1,1,1
135026061,0,0,1,1,1,1,1
618689737,0,1,1,1,1,0,0
617471280,0,1,1,1,1,1,0
616871628,0,0,1,1,1,0,0
622928583,0,0,1,1,1,0,1
173215914,0,0,1,1,1,0,1
1176151704,0,1,1,1,1,1,1
1176419695,0,0,1,1,1,0,1
73473444,0,1,0,0,1,1,1
351514291,0,1,1,1,1,0,1
616997089,0,1,1,1,1,0,0
616222607,0,0,1,1,1,1,1
616230280,0,1,1,1,1,1,1
616299006,1,0,1,1,1,0,0
1126921074,0,0,1,1,1,0,0
1174847785,0,0,1,1,1,1,1
616394546,0,1,1,1,1,1,0
617824831,0,0,1,1,1,0,0
207293756,0,1,1,1,1,0,1
1124807293,0,0,1,1,1,0,0
1128355266,0,0,1,1,1,0,0
617410411,0,1,1,1,1,1,0
616224899,0,1,1,1,1,0,1
1175653093,0,0,1,1,1,1,1
616535986,0,1,1,1,1,1,1
1175634584,0,0,1,1,1,0,0
1386172154,0,0,1,1,1,1,0
1174789676,0,0,1,1,1,0,0
616304457,0,1,1,1,1,1,0
1128816360,0,0,1,1,1,0,1
616229738,0,0,1,1,1,0,0
620419987,0,1,1,1,1,0,0
379259119,0,0,1,1,1,1,1
617096658,0,1,1,1,1,0,0
616392153,0,1,1,1,1,1,1
1127241931,0,0,1,1,1,0,1
270595940,0,0,1,1,0,0,1
616232053,0,0,1,1,1,0,0
1175626327,0,0,1,1,1,1,1
1174944276,0,0,1,1,1,1,1
619598059,0,0,1,1,1,1,0
1176362071,0,0,1,1,1,0,0
1128398388,0,0,1,1,1,1,0
1127218854,0,0,1,1,1,1,0
21196037,0,0,1,1,1,1,0
1127992975,0,1,1,1,1,1,0
1208193505,0,0,1,1,0,1,1
1174751144,0,0,1,1,1,0,1
341335650,0,0,1,1,1,1,0
1174410324,0,0,1,1,1,0,0
1176149502,0,0,1,1,1,0,1
1127816366,0,1,1,1,1,0,0
616311015,0,1,1,1,1,0,0
619406337,0,1,1,1,1,1,0
617617449,0,1,1,1,1,1,1
616232257,0,1,1,1,1,1,0
616699097,0,1,1,1,1,0,0
618220272,0,1,1,1,1,0,0
616231375,0,0,1,1,1,1,1
116397637,0,0,1,1,0,0,0
335610997,0,0,1,1,1,0,1
616553484,0,1,1,1,1,1,1
1174929679,0,1,1,1,1,0,1
194026156,0,1,1,1,1,0,1
1129918525,0,0,1,1,1,1,1
1175009000,0,0,1,1,1,0,0
1126886184,0,1,1,1,1,0,0
259042485,0,0,1,1,0,1,0
616219883,0,1,1,1,1,0,0
619542769,0,0,1,1,1,0,0
1130157896,0,1,1,1,1,1,1
1174869769,0,1,1,1,1,0,0
454616346,0,0,1,1,1,1,0
1174926474,0,0,1,1,1,1,0
1370781445,0,0,1,1,0,1,0
1127150011,0,1,1,1,1,1,0
617445392,0,1,1,1,1,1,1
330273328,0,0,1,1,1,0,1
617801213,0,0,1,1,1,0,1
1213549526,0,0,1,1,0,1,0
1208895733,0,0,1,1,0,1,1
1128419868,0,0,1,1,1,1,0
616299315,0,1,1,1,1,1,0
1174395410,0,0,1,1,1,0,0
617155487,0,0,1,1,1,1,0
337653685,1,1,0,1,1,1,0
616225373,0,1,1,1,1,1,1
1208639550,0,0,1,1,1,1,1
616300803,0,0,1,1,1,1,0
273432870,0,0,1,1,1,1,0
616229977,0,1,1,1,1,0,1
241553849,0,0,1,0,0,0,0
1174851200,0,0,1,1,1,1,0
616212203,0,0,1,1,1,1,0
317248347,0,0,1,1,1,0,0
198833831,0,0,1,1,1,1,0
616297194,0,0,1,1,1,0,0
617739493,0,0,1,1,1,1,0
616575636,0,0,1,1,1,1,0
617898741,0,0,1,1,1,0,0
711397128,0,0,1,1,1,0,1
1175980453,0,0,1,1,1,1,1
112540516,0,1,1,1,1,1,1
616224700,0,1,1,1,1,0,1
1176105391,0,0,1,1,1,0,0
617556297,0,1,1,1,1,1,0
1130546598,0,1,1,1,1,1,1
617602159,0,1,1,1,1,1,0
619563674,0,1,1,1,1,0,1
1175717354,0,0,1,1,1,1,0
101330413,0,0,1,1,1,0,1
620175784,0,0,1,1,1,0,1
621377933,0,1,1,1,1,0,0
1130415098,0,0,1,1,1,1,0
616287579,0,0,1,1,1,0,0
617176526,0,1,1,1,1,0,0
616500983,0,1,1,1,1,1,0
1175828748,0,0,1,1,0,1,1
1176241388,0,0,1,1,1,0,1
1176385015,0,1,1,1,1,1,0
616349387,0,1,1,1,1,0,0
617524589,0,1,1,1,1,0,1
616880989,0,1,1,1,1,0,1
1128458438,0,0,1,1,1,1,0
619588265,0,1,1,1,1,1,0
617638457,0,1,1,1,1,1,0
1126399904,0,0,1,1,1,0,1
1174622690,0,0,1,1,1,1,0
1127391530,0,1,1,1,1,0,0
617280711,0,0,1,1,1,0,0
254716078,0,0,1,1,0,0,0
618134374,0,1,1,1,1,0,0
251855577,0,0,1,1,1,0,0
1175587045,0,1,1,1,1,1,0
617837077,0,0,1,1,1,0,0
1175028782,0,0,1,1,1,0,0
616211257,0,1,1,1,1,1,0
1176131214,0,1,1,1,1,1,1
138211958,0,0,1,1,1,1,0
616302717,0,1,1,1,1,1,1
1130396822,0,0,1,1,1,1,0
617110971,0,1,1,1,1,1,0
616230368,0,1,1,1,1,1,0
70277715,0,1,1,1,1,0,1
140176665,1,0,1,1,1,1,0
617825921,0,0,1,1,1,1,0
616956640,0,1,1,1,1,1,0
83293188,1,1,0,1,1,0,0
616305756,0,1,1,1,1,0,0
616225564,0,1,1,1,1,1,0
512084670,0,1,1,1,0,0,0
144602443,1,1,1,1,1,1,1
1175837136,0,0,1,1,1,0,0
616648049,0,1,1,1,1,0,1
1176165122,0,1,1,1,1,0,1
1127891892,0,1,1,1,1,0,0
1124788411,0,1,1,1,1,1,0
1174518524,0,0,1,1,1,1,0
413650968,0,0,1,0,0,0,0
1176173497,0,0,1,1,1,1,0
1174515206,0,0,1,1,1,1,0
616843743,0,0,1,1,1,1,0
1174778406,0,0,1,1,1,1,0
1174341054,0,1,1,1,1,0,1
617072174,0,0,1,1,1,1,1
616206631,0,0,1,1,1,1,0
616795584,0,1,1,1,1,0,0
1127059790,0,1,1,1,1,1,0
1174676743,0,1,1,1,1,1,0
460577572,0,1,1,1,1,1,0
1381167558,0,0,1,1,1,1,1
1174411070,0,0,1,1,1,1,0
1128144613,0,1,1,1,1,1,0
617051815,0,1,1,1,1,1,0
1174740535,0,0,1,1,1,0,0
1128284804,0,1,1,1,1,0,0
75683534,0,0,1,0,1,1,1
1175833148,0,1,1,1,1,0,0
189040110,0,0,1,1,0,0,1
618145336,0,0,1,1,1,0,0
35008954,0,1,1,1,0,0,0
465998255,0,0,1,0,0,1,0
616235884,0,1,1,1,1,1,0
710998206,0,1,1,1,1,1,0
38520305,0,1,1,1,1,1,0
616520119,0,0,1,1,1,1,1
125528862,0,0,1,1,1,1,0
254976820,0,0,1,1,0,1,0
1175777869,0,0,1,1,1,0,0
1174616234,0,0,1,1,1,1,0
616215005,0,0,1,1,1,0,0
616512844,0,0,1,1,1,1,1
103159736,0,0,1,0,1,1,0
616312189,0,1,1,1,1,0,0
616218377,0,1,1,1,1,0,1
538558418,0,0,1,1,1,0,1
616313064,0,0,1,1,1,1,0
499854962,0,0,1,1,0,1,1
619305569,0,1,1,1,1,1,1
1175972964,0,1,1,1,1,1,0
616222768,0,1,1,1,1,1,0
1174538528,0,1,1,1,1,1,0
1174464710,0,0,1,1,1,1,0
1387417639,0,0,1,1,0,1,0
620765352,0,0,1,1,1,0,0
616223734,0,1,1,1,1,1,0
1127581338,0,0,1,1,1,0,0
75807122,0,0,1,1,1,1,0
1129032277,0,0,1,1,1,1,0
1373641104,0,0,1,1,1,1,0
1174621862,0,0,1,1,1,1,0
1175754096,0,1,1,1,1,0,0
1128888824,0,0,1,1,1,1,0
1125357410,0,1,1,1,1,0,1
370733068,0,0,1,1,0,0,1
618208393,0,0,1,1,1,0,1
77443610,0,0,1,0,0,0,1
1127093012,0,1,1,1,1,1,1
1130534930,0,1,1,1,1,1,1
1175803050,0,0,1,1,1,0,0
1174684957,0,1,1,1,1,0,1
1174851499,0,1,1,1,1,1,0
616833719,0,1,1,1,1,1,0
195913271,1,1,1,1,1,1,1
28265406,0,0,1,1,1,1,1
1174383524,0,0,1,1,1,1,0
1176324859,0,1,1,1,1,0,0
616204178,0,0,1,1,1,1,1
616224764,0,1,1,1,1,1,0
1176392124,0,0,1,1,1,1,0
616223671,0,0,1,1,1,1,1
1174444022,0,0,1,1,1,1,1
100219528,0,0,1,0,1,1,0
616998237,0,1,1,1,1,0,0
617712875,0,0,1,1,1,1,0
1176120223,0,0,1,1,1,1,1
616230997,0,1,1,1,1,1,1
1128898598,0,0,1,1,1,0,0
72110028,0,1,0,0,1,0,1
617556760,0,0,1,1,1,1,0
1368184886,0,0,1,1,1,0,0
1174427628,0,1,1,1,1,1,0
616300029,0,1,1,1,1,1,0
239525864,0,1,1,1,1,1,0
617718785,0,1,1,1,1,1,0
407868184,0,1,1,0,0,1,0
1174374654,0,1,1,1,1,0,0
1128254628,0,0,1,1,1,0,0
1175854238,0,0,1,1,1,1,1
107914508,1,1,0,1,1,1,0
616872091,0,1,1,1,1,1,0
254247600,0,0,1,1,0,0,0
1175787168,0,0,1,1,1,0,1
617458994,0,0,1,1,1,0,0
1127137806,0,0,1,1,1,0,0
616224676,0,0,1,1,1,1,1
1175693322,0,0,1,1,1,1,0
1175937380,0,0,1,1,1,0,0
616227469,0,1,1,1,1,1,1
147107988,0,0,1,1,0,0,0
616304394,0,0,1,1,1,1,0
716053231,0,0,1,1,1,1,0
617284243,0,1,1,1,1,1,0
1127963340,0,0,1,1,1,1,0
617766838,0,0,1,1,1,1,0
616218326,0,1,1,1,1,1,0
1176253664,0,0,1,1,1,1,0
400069220,0,0,1,1,0,1,0
1175961673,0,0,1,1,1,1,0
619018390,0,1,1,1,1,0,0
1126883186,0,1,1,1,1,0,1
616288341,0,0,1,1,1,1,0
1130384803,0,0,1,1,1,1,0
1174717800,0,1,1,1,1,0,1
1208281129,0,0,1,1,0,1,0
36299291,0,1,1,1,1,1,1
713380862,0,0,1,1,1,0,1
617747498,0,0,1,1,1,0,0
96871607,0,0,1,1,1,0,1
21365952,0,0,1,1,1,1,0
72348749,0,0,1,1,1,1,1
1128718424,0,0,1,1,1,1,0
1174330058,0,0,1,1,1,1,0
184988281,0,0,1,1,0,0,0
1128493195,0,1,1,1,1,1,0
616937163,0,1,1,1,1,1,0
124964940,0,0,1,1,0,1,0
302513351,0,1,1,0,0,1,1
1175062507,0,1,1,1,1,1,0
617279043,0,1,1,1,1,1,0
520701091,0,0,1,1,1,1,0
1174998998,0,0,1,1,1,1,1
616887730,0,0,1,1,1,0,1
184922888,0,0,1,1,0,1,0
1120176186,0,1,1,1,1,0,0
1175968620,0,1,1,1,1,0,1
618505565,0,1,1,1,1,1,0
1127590879,0,0,1,1,1,1,1
1127478864,0,0,1,1,1,0,0
1174433286,0,0,1,1,1,0,1
1127177594,0,1,1,1,1,1,0
616621744,0,1,1,1,1,1,1
1176213703,0,1,1,1,1,1,0
618982638,0,0,1,1,1,1,0
616207430,0,1,1,1,1,1,1
1174403612,0,0,1,1,1,1,0
616232630,0,1,1,1,1,1,1
124447429,0,0,1,1,1,1,0
1175705202,0,1,1,1,1,1,0
1130386950,0,0,1,1,1,0,0
1127838836,0,0,1,1,1,1,1
1176047184,0,0,1,1,1,1,0
1126057680,0,0,1,1,1,0,0
616217624,0,0,1,1,1,1,0
1174710902,0,1,1,1,1,1,0
617081967,0,1,1,1,1,1,1
616223147,0,0,1,1,1,0,1
618349118,0,1,1,1,1,0,0
106622116,0,0,1,1,0,1,0
1381607736,0,0,1,1,1,1,0
616298907,0,0,1,1,1,0,1
1176267386,0,0,1,1,1,1,0
708650725,0,1,1,1,1,1,0
134678238,0,0,1,1,1,0,0
1175801724,0,0,1,1,1,1,1
395021188,0,0,1,1,1,0,0
230030181,0,1,0,1,1,1,0
1174682425,0,0,1,1,1,0,0
1174787304,0,0,1,1,1,1,1
1174450896,0,0,1,1,1,0,1
1130623285,0,1,1,1,1,0,0
1176159360,0,0,1,1,1,1,1
346790259,0,0,1,1,1,1,0
1127105509,0,0,1,1,1,0,0
1175767867,0,1,1,1,1,1,0
1125327924,0,0,1,1,1,1,0
1208024365,0,0,1,1,0,1,0
1174977500,0,0,1,1,1,0,1
520214369,0,1,1,1,1,1,0
1174756808,0,0,1,1,1,0,0
1174335446,0,0,1,1,1,1,1
119926900,0,0,1,1,1,1,0
1174679592,0,1,1,1,1,0,0
616331366,0,1,1,1,1,0,0
1175615983,0,0,1,1,1,0,0
619118183,0,1,1,1,1,1,1
337161218,0,0,1,1,0,0,0
325767923,0,1,1,1,0,0,0
523035519,0,0,1,1,0,0,1
616301106,0,0,1,1,1,0,0
67946273,0,0,1,1,1,0,0
416995459,0,0,1,1,0,0,0
142150030,0,0,1,1,1,1,1
616227622,0,1,1,1,1,0,0
616206269,0,1,1,1,1,1,1
616222831,0,1,1,1,1,0,1
621874598,0,0,1,1,1,1,0
1175774436,0,0,1,1,1,1,0
616297419,0,0,1,1,1,0,0
617689102,0,0,1,1,1,1,0
616305963,0,1,1,1,1,1,0
1174925106,0,1,1,1,1,0,0
1124301420,0,0,1,1,1,0,0
618372072,0,1,1,1,1,1,0
710386668,0,1,1,1,1,1,0
271619712,0,0,1,1,0,1,0
1175650981,0,0,1,1,1,0,1
1174733100,0,0,1,1,1,0,1
1174913503,0,0,1,1,1,0,0
616302336,0,0,1,1,1,1,1
616307780,0,0,1,1,1,0,0
617641534,0,0,1,1,0,1,0
1174812978,0,0,1,1,1,1,0
97859473,0,0,1,1,1,0,0
616313439,0,0,1,1,1,1,0
616219934,0,0,1,1,1,1,0
1127305652,0,0,1,1,1,1,1
50055682,0,0,1,1,1,1,0
1174743524,0,0,1,1,1,0,0
1175003000,0,0,1,1,1,1,0
40010436,0,0,1,1,1,1,0
617706549,0,0,1,1,1,1,1
708732794,0,1,1,1,1,1,0
1175881286,0,1,1,1,1,0,1
134332869,0,1,1,1,1,1,1
1176175902,0,0,1,1,1,0,1
159719768,0,0,1,1,1,0,1
616453934,0,1,1,1,1,0,0
709158032,0,1,1,1,1,1,0
490713181,0,0,1,1,1,1,0
1127828666,0,0,1,1,1,0,0
1176422048,0,0,1,1,1,1,0
25836383,1,0,1,1,1,1,0
616310157,0,1,1,1,1,0,1
39328305,0,1,0,1,1,1,1
616544238,0,0,1,1,1,1,0
96730829,0,1,0,1,1,0,1
1174648296,0,1,1,1,1,1,0
1175726604,0,0,1,1,1,1,0
619422439,0,0,1,1,1,1,0
1130123028,0,1,1,1,1,1,0
37384589,0,0,1,1,1,1,1
1124249136,0,0,1,1,1,0,0
153921560,0,1,1,1,1,1,0
616230346,0,0,1,1,1,1,1
1174425121,0,0,1,1,1,1,0
411288201,0,0,1,1,0,0,1
150861478,0,1,1,1,1,1,0
617828146,0,1,1,1,1,1,1
133434448,0,0,1,1,1,1,0
1176427063,0,0,1,1,1,1,0
620320700,0,1,1,1,1,0,0
169147207,0,1,1,1,1,1,0
616285659,0,0,1,1,0,1,0
709547976,0,1,1,1,1,1,1
1125890246,0,0,1,1,1,1,1
1127322342,0,0,1,1,1,1,1
1174431079,0,0,1,1,1,1,0
1129936399,0,1,1,1,1,0,1
554590139,0,1,1,0,0,1,0
193607094,0,0,1,1,0,1,0
617096445,0,0,1,1,1,1,0
1174514420,0,0,1,1,1,1,0
1176384235,0,0,1,1,1,0,1
616223167,0,0,1,1,1,1,0
620753960,0,0,1,1,1,0,0
1391832212,0,0,1,1,0,1,0
1174917374,0,0,1,1,1,1,0
616235842,0,0,1,1,1,1,0
395458764,0,0,1,1,0,0,0
1176308636,0,0,1,1,0,1,0
297255017,0,1,1,1,0,1,0
1174341847,0,1,1,1,1,1,1
617739091,0,0,1,1,1,0,0
616232512,0,1,1,1,1,0,0
616217714,0,1,1,1,1,1,0
621733211,0,0,1,1,1,0,0
617692004,0,0,1,1,1,0,1
1208624760,0,0,1,1,1,0,0
189015964,0,1,1,1,1,0,0
617241478,0,0,1,1,1,1,0
1174437590,0,0,1,1,1,0,0
21706899,0,0,1,1,0,0,1
619784136,0,0,1,1,1,1,0
616299078,0,1,1,1,1,1,0
105830531,0,0,1,1,1,0,1
1174874869,0,0,1,1,1,1,0
1098285654,0,0,1,1,0,0,0
617557216,0,1,1,1,1,0,0
1127478085,0,1,1,1,1,0,0
617228152,0,1,1,1,1,1,0
152259498,0,0,1,1,0,1,0
617668598,0,1,1,1,1,1,0
1174580582,0,0,1,1,1,1,0
616824681,0,1,1,1,1,1,0
616206467,0,1,1,1,1,0,0
57475867,0,1,1,0,1,0,0
617060374,0,1,1,1,1,1,0
1174372298,0,0,1,1,1,0,0
617696176,0,1,1,1,1,1,0
1126958802,0,1,1,1,1,1,0
1175038892,0,0,1,1,1,1,0
422850440,0,0,1,1,0,0,0
619552741,0,0,1,1,1,1,1
617727291,0,1,1,1,1,1,0
261931118,0,0,1,1,0,1,1
616209703,0,0,1,1,1,0,1
582554537,0,0,1,1,0,1,0
616284642,0,0,1,1,1,0,0
316402288,0,0,1,1,1,1,0
221009412,0,0,1,1,1,0,0
1174620793,0,0,1,1,1,1,0
1127064612,0,1,1,1,1,1,0
580423549,0,0,1,1,0,0,1
192269471,0,1,0,0,1,1,1
619048475,0,0,1,1,1,1,0
1175773806,0,1,1,1,1,1,1
1174759088,0,0,1,1,1,1,1
1176194977,0,0,1,1,1,1,0
275881452,1,0,1,1,1,0,0
1374103256,0,0,1,1,0,0,0
616633553,0,1,1,1,1,1,0
164432890,0,0,1,1,1,1,0
1208404442,0,0,1,1,0,0,1
1386619668,0,0,1,1,0,0,0
616300149,0,0,1,1,1,0,1
1208844938,0,0,1,1,0,1,1
356674188,0,1,1,0,0,1,0
616232251,0,1,1,1,1,0,0
1128629346,0,1,1,1,1,1,0
350039038,0,0,1,1,1,1,1
51184465,0,0,1,0,1,1,0
450179797,0,1,1,1,1,0,0
1174656450,0,1,1,1,1,0,0
80194139,0,0,1,1,1,1,1
616777049,0,0,1,1,1,0,0
210428729,0,0,1,1,1,1,0
1174970576,0,0,1,1,1,0,0
617047718,0,0,1,1,1,1,0
1213479486,0,0,1,1,0,0,1
1176006872,0,0,1,1,1,1,0
1129729476,0,1,1,1,1,1,0
617373638,0,0,1,1,1,1,0
514818877,0,1,1,1,1,0,0
1175624556,0,1,1,1,1,1,0
140200549,0,0,1,1,0,1,0
616220681,0,0,1,1,1,0,1
616234888,0,0,1,1,1,1,0
105510200,0,0,1,1,1,0,1
1130249922,0,0,1,1,1,0,0
1381040010,0,0,1,1,0,0,0
31776715,0,0,1,1,1,1,1
1174644632,0,1,1,1,1,1,1
102336226,0,0,1,1,0,1,1
1176175699,0,0,1,1,1,0,1
362228315,0,0,1,1,1,1,0
617284591,0,0,1,1,1,1,0
244812839,0,0,1,1,1,0,1
1175029616,0,0,1,1,1,0,0
1125604190,0,0,1,1,1,1,0
244254961,0,1,1,1,1,0,0
153824393,0,0,1,1,0,1,0
1124711090,0,1,1,1,1,1,0
100370448,0,0,1,1,1,1,0
316585017,0,1,1,1,1,1,0
21972434,1,0,1,1,1,0,1
618211955,0,0,1,1,1,0,0
1174436491,0,0,1,1,1,0,1
1127484458,0,1,1,1,1,0,0
616207079,0,1,1,1,1,1,0
1176063571,0,1,1,1,1,0,1
236623139,0,0,1,1,1,1,0
1128764245,0,0,1,1,1,0,1
1176220436,0,0,1,1,1,0,1
1176184358,0,0,1,1,1,1,0
455070011,0,0,1,1,0,0,0
1175960761,0,0,1,1,1,0,0
616208212,0,1,1,1,1,1,0
616302786,0,0,1,1,1,1,0
114099935,0,0,1,1,0,0,1
60257479,0,0,1,1,1,1,1
1174539534,0,1,1,1,1,1,1
616301301,0,1,1,1,1,0,0
710621238,0,1,1,1,1,1,0
616227574,0,0,1,1,1,1,1
618249107,0,1,1,1,1,1,0
1175825581,0,1,1,1,1,1,0
217055469,0,0,1,0,0,1,0
616287345,0,1,1,1,1,1,0
617301783,0,0,1,1,1,1,1
202886194,0,0,1,1,1,1,1
1175931889,0,1,1,1,1,1,0
617273229,0,0,1,1,1,1,0
618277797,0,1,1,1,1,0,0
619512380,0,1,1,1,1,0,0
617736822,0,1,1,1,1,1,1
616709340,0,0,1,1,1,1,1
33438880,0,0,1,1,1,1,1
616228561,0,0,1,1,1,0,0
616215323,0,0,1,1,1,1,1
169141228,0,1,1,1,1,1,0
1127772061,0,1,1,1,1,1,0
1174603392,0,1,1,1,1,1,0
617575079,0,0,1,1,1,0,0
616302333,0,1,1,1,1,1,0
1175021809,0,0,1,1,1,0,0
1207879530,0,0,1,1,1,1,0
421419585,0,0,1,1,1,1,1
259706720,0,0,1,1,0,1,0
356172796,0,1,1,0,1,1,0
616301361,0,1,1,1,1,1,1
354306025,0,0,1,1,1,1,0
1124407771,0,1,1,1,1,1,1
1127183491,0,1,1,1,1,1,0
616218776,0,0,1,1,1,1,0
1174711836,0,0,1,1,1,0,0
1174382539,0,1,1,1,1,1,0
1208119178,0,0,1,1,0,1,0
16753788,0,0,1,1,1,0,0
1127371730,0,0,1,1,1,0,1
616298811,0,1,1,1,1,0,0
620112188,0,1,1,1,1,0,1
148151604,0,0,1,1,1,0,0
1174554060,0,0,1,1,1,1,0
288912572,0,0,1,1,0,0,0
1218517542,0,0,1,1,1,0,0
1175061374,0,0,1,1,1,1,0
616223419,0,1,1,1,1,1,0
468338356,0,0,1,0,1,1,0
616308033,0,1,1,1,1,1,1
709554859,0,0,1,1,1,1,1
617831397,0,0,1,1,1,0,0
1175651917,0,0,1,1,1,0,0
1174361588,0,0,1,1,1,0,1
1130271691,0,0,1,1,1,0,0
35959749,0,1,1,1,1,0,0
1174696087,0,0,1,1,1,0,0
619468845,0,1,1,1,1,0,0
1175044778,0,0,1,1,1,1,0
708676321,0,1,1,1,1,1,0
1130295176,0,0,1,1,1,0,0
1174927723,0,1,1,1,1,0,0
1176141625,0,1,1,1,1,0,1
616225861,0,0,1,1,1,0,0
64968114,0,0,1,1,1,1,0
616450260,0,0,1,1,1,1,0
1174444872,0,0,1,1,1,0,1
42570158,1,0,1,1,1,1,0
1128680906,0,0,1,1,1,1,0
1128246877,0,1,1,1,1,0,0
1124643068,0,0,1,1,1,1,0
622286034,0,1,1,1,1,0,0
1130458686,0,0,1,1,1,1,0
618262473,0,1,1,1,1,0,0
19951698,0,0,1,1,1,1,0
357101224,0,0,1,1,0,0,1
1126840332,0,0,1,1,1,1,0
1175793452,0,0,1,1,1,1,0
1176282888,0,0,1,1,1,1,1
616297275,0,0,1,1,1,1,0
62969150,0,0,1,1,1,0,0
616710259,0,1,1,1,1,0,0
616284570,0,1,1,1,1,0,1
1174652005,0,0,1,1,1,1,0
1174853904,0,0,1,1,1,1,0
1174445989,0,0,1,1,1,0,0
1174986182,0,0,1,1,1,1,0
1175055697,0,1,1,1,1,0,1
306215704,0,0,1,1,1,1,1
621834892,0,1,1,1,1,1,1
1176077330,0,1,1,1,1,1,0
622572415,0,0,1,1,1,1,0
616215784,0,0,1,1,1,1,0
616231795,0,1,1,1,1,0,1
412025289,0,0,1,1,1,1,0
1128650161,0,1,1,1,1,0,0
1176247080,0,0,1,1,1,1,0
1174982916,0,0,1,1,1,0,1
616224313,0,1,1,1,1,1,0
184849544,0,0,1,1,1,1,0
616297320,0,1,1,1,1,0,1
616306866,0,1,1,1,1,1,0
475732319,0,1,0,0,1,1,0
191725589,0,0,1,1,0,0,1
1129940900,0,0,1,1,1,1,0
1175011819,0,0,1,1,1,1,0
571300851,0,0,1,1,1,0,0
1127433188,0,0,1,1,1,1,0
709094335,0,1,1,1,1,1,0
1176398449,0,0,1,1,1,0,1
1174577899,0,1,1,1,1,1,0
1174739257,0,0,1,1,1,1,0
122963011,0,0,1,1,0,1,1
1126890631,0,0,1,1,1,0,1
1128403068,0,1,1,1,1,1,0
227650216,0,0,1,1,1,1,0
617564443,0,1,1,1,1,0,0
616891343,0,1,1,1,1,1,0
616635449,0,0,1,1,1,0,1
56232036,0,1,0,0,1,1,0
617684430,0,0,1,1,1,1,1
1176308588,0,0,1,1,1,0,1
1128251834,0,1,1,1,1,1,0
1176275664,0,0,1,1,1,1,1
616231564,0,0,1,1,1,1,0
616437167,0,1,1,1,1,1,0
1174543622,0,0,1,1,1,1,0
183580684,0,0,1,0,0,1,0
28222509,0,0,1,1,0,0,0
375106107,0,0,1,1,1,1,1
168872531,0,0,1,1,1,0,0
1175021929,0,1,1,1,1,0,0
1174638079,0,1,1,1,1,1,0
618803772,0,0,1,1,1,1,0
1127892150,0,1,1,1,1,1,0
1175956076,0,0,1,1,1,0,0
509038409,0,0,1,1,0,1,1
1128187680,0,0,1,1,1,1,0
537276941,0,0,1,1,0,0,0
1125979442,0,0,1,1,1,1,1
239312585,0,0,1,0,0,1,0
616414201,0,1,1,1,1,1,0
635863952,0,0,1,1,0,0,0
1175937997,0,0,1,1,1,1,1
1130581675,0,0,1,1,1,1,0
617647029,0,1,1,1,1,0,1
617369459,0,0,1,1,1,1,0
1174562730,0,0,1,1,1,1,0
198414396,0,0,1,1,1,0,0
321581818,0,0,1,1,0,1,1
1208441712,0,0,1,1,1,1,0
1129919894,0,0,1,1,1,1,1
239732544,0,0,1,1,0,1,0
320725572,0,0,1,1,0,1,1
620156433,0,1,1,1,1,1,1
1208662998,0,0,1,1,0,0,1
1388819528,0,0,1,1,0,1,0
1130298409,0,1,1,1,1,1,0
616328439,0,1,1,1,1,0,1
616298784,0,0,1,1,1,0,1
1175718902,0,0,1,1,1,1,0
195541103,0,1,0,1,1,0,1
278082770,0,1,1,1,1,1,1
1127314142,0,1,1,1,1,1,0
105748476,0,0,1,1,1,1,1
616301049,0,0,1,1,1,0,0
1128356431,0,0,1,1,1,1,0
617359641,0,1,1,1,1,1,0
1126890798,0,0,1,1,1,0,0
122511648,0,1,1,1,1,1,1
1174417388,0,1,1,1,1,1,0
144748986,0,0,1,1,1,1,1
1126950427,0,0,1,1,1,1,0
617073588,0,1,1,1,1,0,0
1174818847,0,0,1,1,1,0,1
1128530372,0,0,1,1,1,1,0
618153400,0,1,1,1,1,1,0
239895893,0,0,1,1,1,0,1
1175901152,0,0,1,1,1,1,1
1209174511,0,0,1,1,0,1,1
1176197136,0,0,1,1,1,1,1
1174407720,0,0,1,1,1,0,0
616221044,0,1,1,1,1,1,0
1130522202,0,0,1,1,1,0,0
618928185,0,1,1,1,1,1,0
258322288,0,0,1,1,0,0,1
616579375,0,0,1,1,1,1,0
616880011,0,0,1,1,1,0,1
329804273,0,0,1,1,1,1,1
