index,followers_friends_ratio,default_image,no biography,no location,friends,no tweets
1175937380,0,0,0,0,1,0
616227469,0,0,1,0,1,0
147107988,1,0,1,1,1,1
616304394,0,0,0,0,1,0
716053231,0,0,0,0,1,0
617284243,0,0,0,0,1,0
1127963340,0,0,1,0,1,0
617766838,0,0,0,0,1,0
616218326,0,0,0,0,1,0
1176253664,0,0,0,0,1,0
400069220,1,0,1,1,1,0
1175961673,0,0,0,0,1,0
619018390,0,0,0,0,1,0
1126883186,0,0,0,0,1,0
616288341,0,0,0,0,1,0
1130384803,0,0,1,0,1,0
1174717800,0,0,1,0,1,0
1208281129,0,0,1,0,0,0
36299291,0,0,0,0,1,0
713380862,0,0,0,0,1,0
617747498,0,0,0,0,1,0
96871607,1,0,1,1,1,0
21365952,1,0,1,1,1,1
72348749,0,0,0,0,1,0
1128718424,0,0,0,0,1,0
1174330058,0,0,0,0,1,0
184988281,1,0,1,0,1,0
1128493195,0,0,0,0,1,0
616937163,0,0,0,0,1,0
124964940,1,0,1,1,1,0
302513351,1,0,1,1,1,0
1175062507,0,0,0,0,1,0
617279043,0,0,0,0,1,0
520701091,1,0,1,1,1,1
1174998998,0,0,1,0,1,0
616887730,0,0,0,0,1,0
184922888,1,0,0,0,1,0
1120176186,0,0,0,0,1,0
1175968620,0,0,0,0,1,0
618505565,0,0,0,0,1,0
1127590879,0,0,1,0,1,0
1127478864,0,0,0,0,1,0
1174433286,0,0,0,0,1,0
1127177594,0,0,0,0,1,0
616621744,0,0,0,0,1,0
1176213703,0,0,0,0,1,0
618982638,0,0,0,0,1,0
616207430,0,0,0,0,1,0
1174403612,0,0,0,0,1,0
616232630,0,0,0,0,1,0
124447429,1,0,1,1,1,1
1175705202,0,0,0,0,1,0
1130386950,0,0,0,0,1,0
1127838836,0,0,1,0,1,0
1176047184,0,0,0,0,1,0
1126057680,0,0,1,0,1,0
616217624,0,0,0,0,1,0
1174710902,0,0,0,0,1,0
617081967,0,0,0,0,1,0
616223147,0,0,1,0,1,0
618349118,0,0,0,0,1,0
106622116,1,0,1,1,1,0
1381607736,0,0,1,0,0,0
616298907,0,0,0,0,1,0
1176267386,0,0,0,0,1,0
708650725,0,0,0,0,1,0
134678238,0,0,1,1,1,0
1175801724,0,0,1,0,1,0
395021188,0,0,0,1,1,0
230030181,0,0,0,0,1,0
1174682425,0,0,0,0,1,0
1174787304,0,0,0,0,1,0
1174450896,0,0,0,0,1,0
1130623285,0,0,1,0,1,0
1176159360,0,0,0,0,1,0
346790259,1,0,1,1,1,0
1127105509,0,0,1,0,1,0
1175767867,0,0,0,0,1,0
1125327924,0,0,1,0,1,0
1208024365,1,0,0,0,0,0
1174977500,0,0,0,0,1,0
520214369,0,0,0,0,1,0
1174756808,0,0,0,0,1,0
1174335446,0,0,0,0,1,0
119926900,1,0,1,1,1,0
1174679592,0,0,0,0,1,0
616331366,0,0,0,0,1,0
1175615983,0,0,1,0,1,0
619118183,0,0,0,0,1,0
337161218,1,0,0,0,1,0
325767923,1,0,1,1,1,0
523035519,1,0,1,1,1,0
616301106,0,0,0,0,1,0
67946273,1,0,1,1,1,0
416995459,1,0,1,1,1,1
142150030,0,0,1,1,1,0
616227622,0,0,0,0,1,0
616206269,0,0,1,0,1,0
616222831,0,0,0,0,1,0
621874598,0,0,0,0,1,0
1175774436,0,0,0,0,1,0
616297419,0,0,0,0,1,0
617689102,0,0,0,0,1,0
616305963,0,0,0,0,1,0
1174925106,0,0,0,0,1,0
1124301420,0,0,0,0,1,0
618372072,0,0,0,0,1,0
710386668,0,0,0,0,1,0
271619712,1,0,1,0,1,0
1175650981,0,0,0,0,1,0
1174733100,0,0,0,0,1,0
1174913503,0,0,0,0,1,0
616302336,0,0,0,0,1,0
616307780,0,0,0,0,1,0
617641534,1,0,0,0,0,0
1174812978,0,0,0,0,1,0
97859473,0,0,1,0,1,0
616313439,0,0,0,0,1,0
616219934,0,0,1,0,1,0
1127305652,0,0,1,0,1,0
50055682,1,0,1,1,1,0
1174743524,0,0,0,0,1,0
1175003000,0,0,0,0,1,0
40010436,0,0,0,0,1,0
617706549,0,0,0,0,1,0
708732794,0,0,1,0,1,0
1175881286,0,0,0,0,1,0
134332869,0,0,1,1,1,0
1176175902,0,0,0,0,1,0
159719768,0,0,1,1,1,0
616453934,0,0,1,0,1,0
709158032,0,0,0,0,1,0
490713181,0,0,0,1,1,0
1127828666,0,0,0,0,1,0
1176422048,0,0,0,0,1,0
25836383,0,0,0,0,1,0
616310157,0,0,0,0,1,0
39328305,0,0,0,0,1,0
616544238,0,0,0,0,1,0
96730829,1,0,1,1,1,0
1174648296,0,0,0,0,1,0
1175726604,0,0,1,0,1,0
619422439,0,0,0,0,1,0
1130123028,0,0,0,0,1,0
37384589,0,0,0,0,1,0
1124249136,0,0,1,0,1,0
153921560,0,0,0,0,1,0
616230346,0,0,0,0,1,0
1174425121,0,0,1,0,1,0
411288201,1,0,1,1,1,1
150861478,0,0,0,0,1,0
617828146,0,0,1,0,1,0
133434448,0,0,1,1,1,0
1176427063,0,0,1,0,1,0
620320700,0,0,0,0,1,0
169147207,0,0,0,0,1,0
616285659,1,0,0,0,0,1
709547976,0,0,0,0,1,0
1125890246,0,0,0,0,1,0
1127322342,0,0,1,0,1,0
1174431079,0,0,1,0,1,0
1129936399,0,0,0,0,1,0
554590139,1,0,0,1,1,0
193607094,1,0,0,0,1,0
617096445,0,0,0,0,1,0
1174514420,0,0,0,0,1,0
1176384235,0,0,0,0,1,0
616223167,0,0,1,0,1,0
620753960,0,0,0,0,1,0
1391832212,1,0,1,1,0,0
1174917374,0,0,0,0,1,0
616235842,0,0,0,0,1,0
395458764,1,0,1,1,1,1
1176308636,1,0,1,0,1,0
297255017,1,0,1,1,1,0
1174341847,0,0,1,0,1,0
617739091,0,0,0,0,1,0
616232512,0,0,1,0,1,0
616217714,0,0,0,0,1,0
621733211,0,0,1,0,1,0
617692004,0,0,0,0,1,0
1208624760,0,0,0,0,0,0
189015964,1,0,1,1,1,0
617241478,0,0,0,0,1,0
1174437590,0,0,1,0,1,0
21706899,1,0,1,1,1,0
619784136,0,0,0,0,1,0
616299078,0,0,1,0,1,0
105830531,0,0,0,0,1,0
1174874869,0,0,0,0,1,0
1098285654,1,0,1,1,1,0
617557216,0,0,0,0,1,0
1127478085,0,0,0,0,1,0
617228152,0,0,1,0,1,0
152259498,1,0,1,1,1,0
617668598,0,0,0,0,1,0
1174580582,0,0,0,0,1,0
616824681,0,0,0,0,1,0
616206467,0,0,0,0,1,0
57475867,1,0,1,1,1,0
617060374,0,0,0,0,1,0
1174372298,0,0,0,0,1,0
617696176,0,0,0,0,1,0
1126958802,0,0,0,0,1,0
1175038892,0,0,0,0,1,0
422850440,1,0,1,0,1,1
619552741,0,0,0,0,1,0
617727291,0,0,0,0,1,0
261931118,1,0,1,1,1,0
616209703,0,0,0,0,1,0
582554537,1,0,1,1,1,0
616284642,0,0,0,0,1,0
316402288,1,0,1,0,1,0
221009412,1,0,1,1,1,1
1174620793,0,0,1,1,1,0
1127064612,0,0,0,0,1,0
580423549,1,0,1,1,1,0
192269471,0,0,1,0,1,0
619048475,0,0,0,0,1,0
1175773806,0,0,0,0,1,0
1174759088,0,0,0,0,1,0
1176194977,0,0,0,0,1,0
275881452,0,0,0,1,1,0
1374103256,1,0,0,0,0,0
616633553,0,0,1,0,1,0
164432890,1,0,1,1,1,0
1208404442,0,0,1,0,0,0
1386619668,0,0,1,1,0,0
616300149,0,0,0,0,1,0
1208844938,0,0,1,1,0,0
356674188,1,0,1,1,1,0
616232251,0,0,0,0,1,0
1128629346,0,0,0,0,1,0
350039038,0,0,1,0,1,0
51184465,0,0,1,1,1,0
450179797,0,0,0,0,1,0
1174656450,0,0,0,0,1,0
80194139,1,0,1,1,1,0
616777049,0,0,0,0,1,0
210428729,0,0,1,0,1,0
1174970576,0,0,0,0,1,0
617047718,0,0,0,0,1,0
1213479486,0,0,0,0,0,0
1176006872,0,0,1,0,1,0
1129729476,0,0,0,0,1,0
617373638,0,0,1,0,1,0
514818877,0,0,1,0,1,0
1175624556,0,0,0,0,1,0
140200549,1,0,1,1,1,0
616220681,0,0,0,0,1,0
616234888,0,0,0,0,1,0
105510200,1,0,1,0,1,0
1130249922,0,0,0,0,1,0
1381040010,0,0,0,0,0,0
31776715,1,0,1,1,1,0
1174644632,0,0,0,0,1,0
102336226,1,0,0,0,1,0
1176175699,0,0,0,0,1,0
362228315,1,0,0,0,1,1
617284591,0,0,0,0,1,0
244812839,1,0,1,1,1,0
1175029616,0,0,0,0,1,0
1125604190,0,0,1,0,1,0
244254961,1,0,1,0,1,0
153824393,1,0,1,1,1,0
1124711090,0,0,0,0,1,0
100370448,1,0,1,1,1,0
316585017,0,0,0,0,1,0
21972434,1,0,1,1,1,1
618211955,0,0,1,0,1,0
1174436491,0,0,0,0,1,0
1127484458,0,0,1,0,1,0
616207079,0,0,0,0,1,0
1176063571,0,0,1,0,1,0
236623139,1,0,1,1,1,0
1128764245,0,0,0,0,1,0
1176220436,0,0,0,0,1,0
1176184358,0,0,1,0,1,0
455070011,1,0,1,1,1,1
1175960761,0,0,0,0,1,0
616208212,0,0,0,0,1,0
616302786,0,0,0,0,1,0
114099935,1,0,1,1,1,1
60257479,1,0,1,1,1,0
1174539534,0,0,0,0,1,0
616301301,0,0,0,0,1,0
710621238,0,0,0,0,1,0
616227574,0,0,1,0,1,0
618249107,0,0,0,0,1,0
1175825581,0,0,0,0,1,0
217055469,1,0,1,1,1,0
616287345,0,0,1,0,1,0
617301783,0,0,0,0,1,0
202886194,0,0,1,1,1,1
1175931889,0,0,1,0,1,0
617273229,0,0,0,0,1,0
618277797,0,0,0,0,1,0
619512380,0,0,1,0,1,0
617736822,0,0,0,0,1,0
616709340,0,0,0,0,1,0
33438880,0,0,1,1,1,0
616228561,0,0,0,0,1,0
616215323,0,0,0,0,1,0
169141228,0,0,1,0,1,0
1127772061,0,0,0,0,1,0
1174603392,0,0,0,0,1,0
617575079,0,0,0,0,1,0
616302333,0,0,0,0,1,0
1175021809,0,0,0,0,1,0
1207879530,0,0,0,1,0,0
421419585,0,0,0,0,1,0
259706720,1,0,0,0,1,0
356172796,0,0,0,0,1,0
616301361,0,0,0,0,1,0
354306025,1,0,1,1,1,1
1124407771,0,0,1,0,1,0
1127183491,0,0,0,0,1,0
616218776,0,0,0,0,1,0
1174711836,0,0,0,0,1,0
1174382539,0,0,0,0,1,0
1208119178,0,0,1,0,0,0
16753788,0,0,1,1,1,0
1127371730,0,0,0,0,1,0
616298811,0,0,0,0,1,0
620112188,0,0,0,0,1,0
148151604,1,0,1,1,1,0
1174554060,0,0,0,1,1,0
288912572,1,0,1,0,1,0
1218517542,0,0,1,0,0,0
1175061374,1,0,0,0,1,0
616223419,0,0,0,0,1,0
468338356,1,0,1,0,1,0
616308033,0,0,0,0,1,0
709554859,0,0,1,0,1,0
617831397,0,0,0,0,1,0
1175651917,0,0,0,0,1,0
1174361588,0,0,0,0,1,0
1130271691,0,0,0,0,1,0
35959749,0,0,0,0,1,0
1174696087,0,0,0,0,1,0
619468845,0,0,0,0,1,0
1175044778,0,0,0,0,1,0
708676321,0,0,0,0,1,0
1130295176,0,0,0,0,1,0
1174927723,0,0,0,0,1,0
1176141625,0,0,0,0,1,0
616225861,0,0,0,0,1,0
64968114,1,0,0,0,1,0
616450260,0,0,0,0,1,0
1174444872,0,0,0,0,1,0
42570158,0,0,1,0,1,0
1128680906,0,0,0,0,1,0
1128246877,0,0,0,0,1,0
1124643068,0,0,0,0,1,0
622286034,0,0,0,0,1,0
1130458686,0,0,0,0,1,0
618262473,0,0,0,0,1,0
19951698,0,0,1,1,1,0
357101224,1,0,1,1,1,1
1126840332,0,0,0,0,1,0
1175793452,0,0,0,0,1,0
1176282888,0,0,0,0,1,0
616297275,0,0,0,0,1,0
62969150,1,0,0,0,1,0
616710259,0,0,0,0,1,0
616284570,0,0,0,0,1,0
1174652005,0,0,0,0,1,0
1174853904,0,0,0,0,1,0
1174445989,0,0,0,0,1,0
1174986182,0,0,0,0,1,0
1175055697,0,0,0,0,1,0
306215704,0,0,1,1,1,0
621834892,0,0,0,0,1,0
1176077330,0,0,0,0,1,0
622572415,0,0,0,0,1,0
616215784,0,0,0,0,1,0
616231795,0,0,0,0,1,0
412025289,1,0,1,1,1,1
1128650161,0,0,0,0,1,0
1176247080,0,0,0,0,1,0
1174982916,0,0,0,0,1,0
616224313,0,0,0,0,1,0
184849544,1,0,1,1,1,1
616297320,0,0,0,0,1,0
616306866,0,0,0,0,1,0
475732319,0,1,1,1,1,0
191725589,1,0,1,1,1,0
1129940900,0,0,0,0,1,0
1175011819,0,0,0,0,1,0
571300851,1,0,0,0,1,0
1127433188,0,0,0,0,1,0
709094335,0,0,0,0,1,0
1176398449,0,0,0,0,1,0
1174577899,0,0,0,0,1,0
1174739257,0,0,0,0,1,0
122963011,1,0,1,1,1,0
1126890631,0,0,0,0,1,0
1128403068,0,0,0,0,1,0
227650216,0,0,0,1,1,0
617564443,0,0,0,0,1,0
616891343,0,0,0,0,1,0
616635449,0,0,0,0,1,0
56232036,0,0,0,0,1,0
617684430,0,0,1,0,1,0
1176308588,0,0,0,0,1,0
1128251834,0,0,0,0,1,0
1176275664,0,0,0,0,1,0
616231564,0,0,0,0,1,0
616437167,0,0,0,0,1,0
1174543622,0,0,0,0,1,0
183580684,1,0,1,1,1,0
28222509,1,0,1,1,1,1
375106107,0,0,1,0,1,1
168872531,0,0,0,0,1,0
1175021929,0,0,0,0,1,0
1174638079,0,0,0,0,1,0
618803772,0,0,0,0,1,0
1127892150,0,0,0,0,1,0
1175956076,0,0,0,0,1,0
509038409,1,0,1,1,1,1
1128187680,0,0,0,0,1,0
537276941,1,0,1,1,1,0
1125979442,0,0,0,0,1,0
239312585,1,0,1,0,1,0
616414201,0,0,0,0,1,0
635863952,1,0,1,1,1,1
1175937997,0,0,0,0,1,0
1130581675,0,0,0,0,1,0
617647029,0,0,0,0,1,0
617369459,0,0,0,0,1,0
1174562730,0,0,0,0,1,0
198414396,1,0,1,1,1,0
321581818,1,0,1,0,1,0
1208441712,0,0,0,0,0,0
1129919894,0,0,0,0,1,0
239732544,1,0,1,1,1,1
320725572,1,0,0,1,1,0
620156433,0,0,0,0,1,0
1208662998,0,0,1,0,0,0
1388819528,0,0,0,0,0,0
1130298409,0,0,0,0,1,0
616328439,0,0,1,0,1,0
616298784,0,0,0,0,1,0
1175718902,0,0,0,0,1,0
195541103,0,0,0,0,1,0
278082770,0,0,1,1,1,0
1127314142,0,0,0,0,1,0
105748476,1,0,0,0,1,0
616301049,0,0,1,0,1,0
1128356431,0,0,0,0,1,0
617359641,0,0,0,0,1,0
1126890798,0,0,0,0,1,0
122511648,0,0,1,0,1,0
1174417388,0,0,0,0,1,0
144748986,0,0,1,0,1,1
1126950427,0,0,0,0,1,0
617073588,0,0,0,0,1,0
1174818847,0,0,0,0,1,0
1128530372,0,0,1,1,1,0
618153400,0,0,0,0,1,0
239895893,1,0,1,0,1,0
1175901152,0,0,0,0,1,0
1209174511,1,0,1,1,0,0
1176197136,0,0,0,0,1,0
1174407720,0,0,0,0,1,0
616221044,0,0,0,0,1,0
1130522202,0,0,1,0,1,0
618928185,0,0,0,0,1,0
258322288,1,0,1,0,1,0
616579375,0,0,0,0,1,0
616880011,0,0,0,0,1,0
329804273,1,0,1,0,1,0
1208423114,0,0,0,0,0,0
1175871524,0,0,0,0,1,0
227811080,0,0,1,1,1,0
157614264,0,0,0,0,1,0
1176426272,0,0,0,0,1,0
616973721,0,0,0,0,1,0
616293207,0,0,0,0,1,0
1174450668,0,0,0,0,1,0
270442712,1,0,1,1,1,0
1127582702,0,0,1,0,1,0
1127400348,0,0,0,0,1,0
616304112,0,0,0,0,1,0
616224374,0,0,1,0,1,0
617262093,0,0,0,0,1,0
617627840,0,0,0,0,1,0
1127769554,0,0,0,0,1,0
616224076,0,0,0,0,1,0
95782748,1,0,0,0,1,0
1122936860,1,0,0,1,1,0
247979863,1,0,1,0,1,0
616736089,0,0,0,0,1,0
617430051,0,0,0,0,1,0
1174873122,0,0,0,0,1,0
616227250,0,0,0,0,1,0
396755498,1,0,1,1,1,0
1176393222,1,0,0,0,1,0
1174643767,1,0,1,0,1,0
237036122,0,0,1,0,1,0
616207376,0,0,1,0,1,0
1366923541,0,0,1,1,0,0
616221794,0,0,0,0,1,0
73766975,0,0,1,1,1,0
616227970,0,0,1,0,1,0
375174626,1,0,1,0,1,0
141394735,1,0,1,1,1,0
617254082,0,0,0,0,1,0
1130284382,0,0,0,0,1,0
1175732936,0,0,0,0,1,0
616231144,0,0,0,0,1,0
1128728185,0,0,0,0,1,0
616237669,0,0,1,0,1,0
1381459980,1,0,0,0,0,0
622366249,0,0,0,0,1,0
709392979,0,0,0,0,1,0
457013718,1,0,1,1,1,0
617560837,0,0,0,0,1,0
617392176,0,0,0,0,1,0
1383712140,0,0,0,1,0,0
616354262,0,0,0,0,1,0
1013213588,1,0,1,1,1,1
1176157068,0,0,0,0,1,0
617534754,0,0,0,0,1,0
195625268,1,0,1,1,1,0
1174906022,0,0,0,0,1,0
1176074503,0,0,0,0,1,0
1208801689,0,0,0,0,0,0
617096196,0,0,0,0,1,0
382916532,0,0,0,0,1,0
1127946307,0,0,0,0,1,0
616319798,0,0,0,0,1,0
154527192,1,0,1,1,1,1
616206563,0,0,1,0,1,0
616218482,0,0,0,0,1,0
1174352306,0,0,0,0,1,0
618393696,0,0,1,0,1,0
616300842,0,0,1,0,1,0
616774511,0,0,0,0,1,0
1175064218,0,0,0,0,1,0
1129477836,0,0,1,0,1,0
1175918527,0,0,0,0,1,0
1127034602,0,0,0,0,1,0
616524118,0,0,0,0,1,0
112188483,0,0,1,1,1,0
1176263858,0,0,0,0,1,0
1368097362,1,0,0,0,0,0
158369900,1,0,1,0,1,0
141886393,1,0,1,0,1,0
616228429,0,0,1,0,1,0
564015559,1,0,1,1,1,0
147813988,1,0,0,1,1,1
616217972,0,0,1,0,1,0
1127587958,0,0,0,0,1,0
617695825,0,0,1,0,1,0
617315471,0,0,0,0,1,0
1174962156,0,0,0,0,1,0
563363271,1,0,1,1,1,0
616230896,0,0,0,0,1,0
616206386,0,0,1,0,1,0
616297983,0,0,0,0,1,0
1175850312,0,0,0,0,1,0
1176030852,0,0,0,0,1,0
1175874906,0,0,0,0,1,0
622255721,0,0,0,0,1,0
240422007,0,0,1,1,1,0
1373071759,0,0,0,1,0,0
1174429314,0,0,0,0,1,0
616300515,0,0,0,0,1,0
590916061,1,0,1,1,1,0
1127015257,0,0,0,0,1,0
1174425702,0,0,0,0,1,0
192193390,0,0,1,1,1,0
254059795,1,0,1,1,1,1
88517573,0,0,1,0,1,0
1174472216,0,0,0,0,1,0
1127114233,0,0,0,0,1,0
1381069658,1,0,0,1,0,1
1127077592,0,0,0,0,1,0
1175878608,0,0,0,0,1,0
1174366058,0,0,0,0,1,0
1369480706,0,0,1,1,0,0
617396030,0,0,0,0,1,0
616598289,0,0,0,0,1,0
617736616,0,0,1,0,1,0
139270785,1,0,1,1,1,0
267092571,1,0,1,1,1,0
1174413146,0,0,0,0,1,0
1174396562,0,0,0,0,1,0
1208622896,0,0,0,0,0,0
616212358,0,0,0,0,1,0
523607344,1,0,1,0,1,1
617429491,0,0,0,0,1,0
198572784,0,0,0,1,1,0
1128511538,0,0,0,0,1,0
617373484,0,0,0,0,1,0
617596978,0,0,0,0,1,0
1176318060,0,0,0,0,1,0
599789901,1,0,1,1,1,1
717691526,1,0,1,1,1,0
262867461,0,0,0,1,1,0
66984417,0,0,1,1,1,0
1174739790,0,0,0,0,1,0
616904387,0,0,1,0,1,0
616876048,0,0,0,0,1,0
616382834,0,0,0,0,1,0
1128250548,0,0,0,0,1,0
1128470257,0,0,0,0,1,0
1176038917,0,0,0,0,1,0
1127026316,0,0,0,0,1,0
1127081611,0,0,0,0,1,0
616236079,0,0,1,0,1,0
1174994395,0,0,1,0,1,0
617473160,0,0,0,0,1,0
1174909136,0,0,0,0,1,0
569994470,1,0,1,0,1,0
617053599,0,0,0,0,1,0
1175057606,1,0,0,0,1,0
617772457,0,0,0,0,1,0
616287324,0,0,0,0,1,0
1174338175,0,0,1,0,1,0
348489687,1,0,1,1,1,0
616224925,0,0,0,0,1,0
1176186649,0,0,0,0,1,0
617356028,0,0,0,0,1,0
310445390,1,0,1,1,1,1
1176337327,0,0,0,0,1,0
50660716,1,0,1,1,1,0
708947054,0,0,0,0,1,0
56163699,1,0,1,0,1,0
1124616192,0,0,0,0,1,0
83895093,1,0,0,0,1,0
1174706054,0,0,1,0,1,0
616613637,0,0,0,0,1,0
1176388351,0,0,0,0,1,0
619225021,0,0,0,0,1,0
1126439455,0,0,1,0,1,0
622545293,0,0,0,0,1,0
1174560156,0,0,0,0,1,0
711678624,0,0,0,0,1,0
1127332626,0,0,0,0,1,0
96123681,1,0,1,1,1,1
619411152,0,0,0,0,1,0
1174735315,0,0,0,0,1,0
616236223,0,0,0,0,1,0
1174510238,0,0,0,0,1,0
1176129667,0,0,1,0,1,0
618739511,0,0,0,0,1,0
616684545,0,0,0,0,1,0
616222720,0,0,1,0,1,0
1174991155,0,0,1,0,1,0
346747046,1,0,0,0,1,0
616299576,0,0,0,0,1,0
1370501162,0,0,1,0,0,1
616210993,0,0,0,0,1,0
1124453858,0,0,1,0,1,0
619466144,0,0,0,0,1,0
617451689,0,0,0,0,1,0
1381512248,0,0,0,0,0,0
616217828,0,0,0,0,1,0
616300512,0,0,0,0,1,0
617299004,0,0,0,0,1,0
514736144,0,0,1,1,1,0
171066133,0,0,0,0,1,0
620220804,0,0,1,0,1,0
1129326936,0,0,0,0,1,0
1381246512,1,0,1,0,0,0
1174550876,0,0,0,0,1,0
619020183,0,0,0,0,1,0
307819895,0,0,0,0,1,0
616681075,0,0,0,0,1,0
127375715,0,0,1,0,1,0
1174414464,0,0,0,0,1,0
1174560212,0,0,0,0,1,0
435591257,1,0,1,1,1,0
617818221,0,0,0,0,1,0
1128588481,0,0,0,0,1,0
209169103,1,0,1,1,1,0
1127948335,1,0,0,0,1,0
125514462,1,0,1,1,1,0
398429222,1,0,1,1,1,0
619463113,0,0,0,0,1,0
72024595,1,0,1,1,1,0
1174497528,0,0,1,0,1,0
616221926,0,0,0,0,1,0
618239464,0,0,0,0,1,0
1124632188,0,0,0,0,1,0
249011468,1,0,1,1,1,0
1127324448,0,0,0,0,1,0
618404984,0,0,0,0,1,0
317330851,1,0,1,1,1,0
282813691,1,0,1,1,1,0
77413855,0,0,1,1,1,0
161085466,0,0,0,1,1,0
616310832,0,0,0,0,1,0
616908229,0,0,0,0,1,0
1174887464,1,0,0,0,1,0
1174739436,0,0,0,0,1,0
617679199,0,0,0,0,1,0
1128517003,0,0,0,0,1,0
1129895606,0,0,0,0,1,0
616206664,0,0,1,0,1,0
617784376,0,0,0,0,1,0
616914106,0,0,1,0,1,0
67828913,1,0,0,0,1,0
30993019,1,0,1,0,1,1
616225018,0,0,0,0,1,0
616993101,0,0,0,0,1,0
380246735,1,0,1,1,1,0
1175864395,0,0,0,0,1,0
1174723886,0,0,0,0,1,0
265617529,0,0,1,1,1,0
616714447,0,0,1,0,1,0
135680610,1,0,1,0,1,0
1130570449,0,0,0,1,1,0
1174850017,0,0,0,0,1,0
616222051,0,0,0,0,1,0
1207753332,0,0,1,0,0,0
19230427,0,0,0,0,1,0
75921800,1,0,1,1,1,0
1174337233,0,0,0,0,1,0
1175818194,0,0,1,0,1,0
1213030910,0,0,0,0,0,0
616385430,0,0,0,0,1,0
616990658,0,0,0,0,1,0
1174379054,0,0,0,0,1,0
491750411,1,0,1,1,1,1
617438377,0,0,0,0,1,0
1124264132,0,0,0,0,1,0
1128822200,0,0,0,0,1,0
377994769,1,0,1,1,1,0
921913526,1,0,0,0,1,0
1175700618,0,0,1,0,1,0
1176421460,0,0,0,0,1,0
1174908596,0,0,0,0,1,0
322334942,1,0,0,0,1,0
1129040058,0,0,0,0,1,0
1370681630,1,0,0,1,0,0
1175758454,0,0,0,0,1,0
1126978626,0,0,0,0,1,0
1174433768,0,0,0,0,1,0
616313250,0,0,0,0,1,0
57710065,1,0,1,1,1,0
198277538,0,0,1,0,1,0
616206200,0,0,0,0,1,0
1174672777,0,0,0,0,1,0
216039493,1,0,1,1,1,0
1030686715,0,0,1,1,1,0
1175642052,0,0,1,0,1,0
716470938,0,0,0,0,1,0
616219148,0,0,1,0,1,0
1127771377,0,0,0,0,1,0
619723557,0,0,0,0,1,0
1174413920,0,0,1,0,1,0
1174739780,0,0,0,0,1,0
253239439,0,0,0,0,1,0
764770615,1,0,0,1,1,0
1176277519,0,0,0,0,1,0
1367040230,0,0,0,0,0,0
1208650584,1,0,0,1,0,0
616544491,0,0,0,0,1,0
616341300,0,0,0,0,1,0
1127029874,0,0,0,0,1,0
322560937,1,0,1,1,1,1
1130539062,0,0,0,0,1,0
1174679323,0,0,0,0,1,0
171990690,1,0,1,1,1,1
349392750,0,0,0,0,1,0
172164229,1,0,1,0,1,0
189211293,1,0,1,1,1,0
1174905187,0,0,1,0,1,0
48109055,1,0,1,1,1,1
1176325658,0,0,0,0,1,0
1175819569,0,0,0,0,1,0
616218845,0,0,0,0,1,0
619727032,0,0,1,0,1,0
617733611,0,0,0,0,1,0
617446883,0,0,0,0,1,0
712468867,0,0,0,0,1,0
96882337,0,0,0,1,1,0
1176259471,0,0,1,0,1,0
110875970,0,0,1,0,1,0
973256785,1,0,1,1,1,1
616227352,0,0,0,0,1,0
1128361064,0,0,0,0,1,0
1174665463,0,0,0,0,1,0
1176329180,0,0,0,0,1,0
1127056663,0,0,0,0,1,0
713127517,0,0,0,0,1,0
77668831,1,0,1,1,1,0
1175963882,0,0,0,0,1,0
1174349246,0,0,0,0,1,0
156242211,1,0,1,1,1,0
1127067181,0,0,0,1,1,0
616998587,0,0,0,0,1,0
124419079,1,0,1,1,1,0
617821602,0,0,0,0,1,0
618887115,0,0,0,0,1,0
1176104192,1,0,0,0,1,0
1127315730,0,0,0,0,1,0
616632879,0,0,0,0,1,0
257278802,0,0,0,0,1,0
47497854,1,0,1,1,1,0
135555380,1,0,1,1,1,1
199843531,1,0,1,1,1,1
616424372,0,0,0,0,1,0
1174754300,0,0,0,0,1,0
1130305728,0,0,0,0,1,0
1130518314,0,0,1,0,1,0
1174642170,0,0,0,0,1,0
1127302868,0,0,0,0,1,0
1175990276,0,0,0,0,1,0
616235848,0,0,0,0,1,0
1128300438,0,0,0,0,1,0
1176219258,0,0,0,0,1,0
157769562,1,0,1,1,1,0
546818678,1,0,1,1,1,0
1174619377,0,0,0,0,1,0
616228258,0,0,0,0,1,0
475549626,1,0,1,1,1,0
617578990,0,0,1,0,1,0
617034173,0,0,0,0,1,0
1174414201,0,0,0,0,1,0
1174322688,0,0,1,1,1,0
616804331,0,0,0,0,1,0
1205024066,1,0,0,0,0,0
618195959,0,0,0,0,1,0
164239619,0,0,0,0,1,0
1174924308,0,0,0,0,1,0
1129950846,0,0,1,0,1,0
1127042088,0,0,0,0,1,0
380597201,0,0,0,0,1,0
1175690418,0,0,1,0,1,0
617389950,0,0,0,0,1,0
1127389794,0,0,0,0,1,0
1127687125,0,0,0,0,1,0
617539440,0,0,0,0,1,0
55197144,1,0,1,1,1,0
1130064529,0,0,1,0,1,0
616229203,0,0,1,0,1,0
1176344048,0,0,0,0,1,0
616299531,0,0,0,0,1,0
544805302,1,0,0,0,1,0
128278995,0,0,1,0,1,0
1176380456,0,0,0,0,1,0
617742720,0,0,1,0,1,0
618186707,0,0,1,0,1,0
229906054,1,0,1,1,1,0
619418083,0,0,0,0,1,0
616308894,0,0,0,0,1,0
616920480,0,0,0,0,1,0
